No.,Time,Source,Source Port,Destination,Destination Port,Protocol,Length,Info
47799,90.36051846389627,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47800,90.49288783590949,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47801,90.6252572079227,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47802,90.75762657993592,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47803,90.88999595194913,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47804,91.02236532396235,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47805,91.15473469597556,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47806,91.28710406798878,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47807,91.419473440002,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47808,91.55184281201521,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47809,91.68421218402842,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47810,91.81658155604164,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47811,91.94895092805486,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47812,92.08132030006807,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47813,92.21368967208129,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47814,92.3460590440945,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47815,92.47842841610772,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47816,92.61079778812093,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47817,92.74316716013415,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47818,92.87553653214736,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47819,93.00790590416058,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47820,93.1402752761738,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47821,93.27264464818701,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47822,93.40501402020023,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47823,93.53738339221344,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47824,93.66975276422666,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47825,93.80212213623987,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47826,93.93449150825309,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47827,94.0668608802663,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47828,94.19923025227952,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47829,94.33159962429274,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47830,94.46396899630595,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47831,94.59633836831917,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47832,94.72870774033238,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47833,94.8610771123456,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47834,94.99344648435881,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47835,95.12581585637203,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47836,95.25818522838524,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47837,95.39055460039846,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47838,95.52292397241168,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47839,95.65529334442489,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47840,95.7876627164381,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47841,95.92003208845132,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47842,96.05240146046454,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47843,96.18477083247775,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47844,96.31714020449097,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47845,96.44950957650418,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47846,96.5818789485174,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47847,96.71424832053061,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47848,96.84661769254383,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47849,96.97898706455705,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47850,97.11135643657026,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47851,97.24372580858348,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47852,97.37609518059669,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47853,97.50846455260991,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47854,97.64083392462312,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47855,97.77320329663634,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47856,97.90557266864955,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47857,98.03794204066277,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47858,98.17031141267599,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47859,98.3026807846892,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47860,98.43505015670242,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47861,98.56741952871563,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47862,98.69978890072885,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47863,98.83215827274206,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47864,98.96452764475528,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47865,99.0968970167685,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47866,99.22926638878171,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47867,99.36163576079493,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47868,99.49400513280814,52.207.61.118,443,192.168.1.71,63542,TCP,60,"""[TCP Retransmission] 443  >  63542 [PSH, ACK] ""Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47869,99.51227561420936,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,54,Client Hello
47870,99.53054609561057,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,54,Client Hello
47871,99.54881657701179,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,54,Client Hello
47872,99.56708705841301,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,54,Client Hello
47873,99.58535753981423,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,54,Client Hello
47874,99.60362802121544,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,54,Client Hello
47875,99.62189850261666,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,54,Client Hello
47876,99.64016898401788,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,54,Client Hello
47877,99.7284168401597,52.207.61.118,443,192.168.1.71,63542,TCP,1467,"[TCP Dup ACK 47711  # 1] 443  >  63542 [ACK] ,Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47878,99.81666469630152,52.207.61.118,443,192.168.1.71,63542,TCP,1467,"[TCP Dup ACK 47711  # 2] 443  >  63542 [ACK] ,Seq=1804.0 Ack=1.0 Win=65535.0 Len=0.0"
47879,99.93537482083342,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Client Hello"""
47880,100.05408494536532,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Client Hello"""
47881,100.17279506989722,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Client Hello"""
47882,100.29150519442912,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Client Hello"""
47883,100.39549819857227,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47884,100.49949120271542,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47885,100.60348420685857,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47886,100.70747721100172,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47887,100.81147021514487,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47888,100.91546321928801,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47889,101.01945622343116,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47890,101.12344922757431,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47891,101.22744223171746,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47892,101.33143523586061,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47893,101.43542824000376,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,Server Hello
47894,101.56469800700981,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,123,"""[TCP Fast Retransmission] , Server Hello"""
47895,101.69396777401586,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,123,"""[TCP Fast Retransmission] , Server Hello"""
47896,101.82323754102191,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,123,"""[TCP Fast Retransmission] , Server Hello"""
47897,101.97144649120057,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Certificate
47898,102.11965544137922,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Certificate
47899,102.26786439155788,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Certificate
47900,102.33117637849226,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Certificate"""
47901,102.39448836542664,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Certificate"""
47902,102.45780035236102,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Certificate"""
47903,102.5211123392954,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Certificate"""
47904,102.58442432622978,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Certificate"""
47905,102.64773631316416,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Certificate"""
47906,102.71104830009854,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Certificate"""
47907,102.77436028703292,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,1467,"""[TCP Fast Retransmission] , Certificate"""
47908,102.84551068066456,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47909,102.9166610742962,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47910,102.98781146792784,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47911,103.05896186155948,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47912,103.13011225519112,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47913,103.20126264882276,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47914,103.2724130424544,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47915,103.34356343608604,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47916,103.41471382971768,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47917,103.48586422334932,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47918,103.55701461698096,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47919,103.64781468729923,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Redirect             (Redirect for host)
47920,103.7386147576175,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Redirect             (Redirect for host)
47921,103.82941482793576,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Redirect             (Redirect for host)
47922,103.94602496863101,192.168.1.231,53,192.168.1.1,54176,ICMP,116,Time-to-live exceeded (Time to live exceeded in transit)
47923,104.03356260921899,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Key Exchange
47924,104.11550618639211,52.207.61.118,443,192.168.1.71,63542,TCP,54,"[TCP Previous segment not captured] 443  >  63542 [ACK] ,Seq=1804.0 Ack=1804.0 Win=nan Len=nan"
47925,104.21401457258533,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47926,104.31252295877854,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47927,104.41103134497176,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47928,104.50953973116498,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47929,104.6080481173582,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47930,104.70655650355141,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47931,104.80506488974463,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47932,104.90357327593784,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47933,105.00208166213106,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47934,105.10059004832428,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47935,105.1990984345175,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47936,105.29760682071071,52.207.61.118,443,192.168.1.71,63542,ICMP,88,Redirect             (Redirect for host)
47937,105.3189280392639,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47938,105.34024925781708,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47939,105.46168933299558,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Redirect             (Redirect for host)
47940,105.58312940817407,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Redirect             (Redirect for host)
47941,105.70456948335257,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Redirect             (Redirect for host)
47942,105.82600955853107,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Redirect             (Redirect for host)
47943,105.93062266462228,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Hello Done
47944,106.03523577071348,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Hello Done
47945,106.13984887680469,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Hello Done
47946,106.2444619828959,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Hello Done
47947,106.3490750889871,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Hello Done
47948,106.45368819507831,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Hello Done
47949,106.55830130116952,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Hello Done
47950,106.66291440726073,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Server Hello Done
47951,106.75785154449481,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Client Key Exchange
47952,106.8527886817289,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Client Key Exchange
47953,106.94772581896298,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Client Key Exchange
47954,107.04266295619706,192.168.1.71,63542,52.207.61.118,443,TLSv1.2,60,Client Key Exchange
47955,107.1194222595882,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47956,107.19618156297935,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47957,107.27294086637049,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47958,107.34970016976163,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47959,107.42645947315278,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47960,107.50321877654392,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47961,107.57997807993506,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47962,107.6567373833262,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47963,107.73349668671734,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47964,107.81025599010849,192.168.1.231,53,192.168.1.1,54176,ICMP,60,Time-to-live exceeded (Time to live exceeded in transit)
47965,107.88435497460742,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47966,107.95845395910635,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47967,108.03255294360528,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47968,108.10665192810421,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47969,108.18075091260314,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47970,108.25484989710208,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47971,108.32894888160101,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47972,108.40304786609994,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47973,108.47714685059887,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47974,108.5512458350978,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47975,108.62534481959673,192.168.1.231,53,192.168.1.1,54176,ICMP,590,Redirect             (Redirect for host)
47976,108.68972351421266,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47977,108.75410220882858,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47978,108.81848090344451,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47979,108.88285959806043,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47980,108.94723829267636,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47981,109.01161698729229,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47982,109.07599568190821,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47983,109.14037437652414,192.168.1.231,53,192.168.1.1,54176,ICMP,1467,Time-to-live exceeded (Time to live exceeded in transit)
47984,109.2339479445865,192.168.1.231,53,192.168.1.1,54176,ICMP,54,Redirect             (Redirect for host)
47985,109.32752151264887,192.168.1.231,53,192.168.1.1,54176,ICMP,54,Redirect             (Redirect for host)
47986,109.42109508071124,192.168.1.231,53,192.168.1.1,54176,ICMP,54,Redirect             (Redirect for host)
